"","Specimen.ID","Run","Lanai.Side","Treatment","Temp...C.","RLC.Order","Plant.ID","Species","rETRmax","ek.1","posix_date","day1_rlc_time","day9_rlc_time","day9_ek","day9_rETRmax","day5_ek","day5_rETRmax","supersat_p1","supersat_p2","supersat_p3","supersat_total","carbon1","carbon5","carbon9","day_length_avg","supersat_rel","carbon_total"
"1317","hul3-4","7","ewa","2.5",27,"3","72","hm",90.2,113.2,2022-04-21,"10:06:48","12:18:01",150.7,68.88,152.3,95.12,390.666666666667,349,373,373.555555555556,35238.1333333333,33196.88,25692.24,701.666666666667,0.532383214568488,94127.2533333333
"1318","hm4-1","7","ewa","2.5",27,"4","73","hm",78.54,168.5,2022-04-21,"10:11:37","8:17:28",162.1,74.34,130,75.44,333.333333333333,379.5,329.25,341.777777777778,26180,28629.48,24476.445,674.444444444444,0.506754530477759,79285.925
"1319","hm4-2","7","ewa","2.5",27,"4","74","hm",73.8,113,2022-04-21,"10:16:13","8:22:20",85.7,34.44,134.2,87.74,388.333333333333,369,418,397.222222222222,28659,32376.06,14395.92,674.555555555556,0.588865096359743,75430.98
"1320","hm4-3","7","ewa","2.5",27,"4","75","hm",71.34,95,2022-04-21,"10:20:41","8:27:57",90.4,49.78,139.3,78.72,418.666666666667,363.5,409.75,402.444444444444,29867.68,28614.72,20397.355,674.555555555556,0.596606819304892,78879.755
"1321","hm4-4","7","ewa","2.5",27,"4","76","hm",63.14,106.1,2022-04-21,"10:25:17","8:33:49",67.2,45.1,110.9,77.7,398,417.5,450,425.444444444444,25129.72,32439.75,20295,674.777777777778,0.630495636423514,77864.47
"1322","hul4-1","7","ewa","2.5",27,"4","77","hm",117.26,187.9,2022-04-21,"10:30:24","8:38:37",61.3,45.92,103.4,69.7,309.333333333333,432,459.25,403.222222222222,36272.4266666667,30110.4,21088.76,674.777777777778,0.597562983698337,87471.5866666667
"1323","hul4-2","7","ewa","2.5",27,"4","78","hm",79.8,108,2022-04-21,"10:36:18","8:44:34",88,59.86,139.6,83.64,390,363.5,416.5,395.888888888889,31122,30403.14,24931.69,674.777777777778,0.586695208299028,86456.83
"1324","hul4-3","7","ewa","2.5",27,"4","79","hm",127.1,183.1,2022-04-21,"10:41:03","8:48:59",112.9,47.88,175.8,108.78,311,317,374.5,340.555555555556,39528.1,34483.26,17931.06,674.666666666667,0.504776021080369,91942.42
"1325","hul4-4","7","ewa","2.5",27,"4","80","hm",80.64,137.4,2022-04-21,"10:45:30","8:53:45",104.1,50.35,187.2,121.36,351.333333333333,298.5,387,355.444444444444,28331.52,36225.96,19485.45,674.777777777778,0.526757780339206,84042.93
"1326","hm5-1","7","ewa","2.5",30,"5","81","hm",90.2,104.9,2022-04-21,"10:49:59","8:58:14",89.8,58.22,118.1,71.25,391,401.5,414.25,403.666666666667,35268.2,28606.875,24117.635,674.777777777778,0.59822163675284,87992.71
"1327","hm5-2","7","ewa","2.5",30,"5","82","hm",86.92,147.6,2022-04-21,"10:54:25","9:02:35",84,47.5,131.2,82,338.666666666667,376,426.25,385.888888888889,29436.9066666667,30832,20246.875,674.777777777778,0.571875514572699,80515.7816666667
"1328","hm5-3","7","ewa","2.5",30,"5","83","hm",80,113,2022-04-21,"10:58:51","9:07:35",63.8,41.89,147.8,94.3,374,353.5,460.25,407.777777777778,29920,33335.05,19279.8725,674.777777777778,0.604314177506998,82534.9225
"1329","hm5-4","7","ewa","2.5",30,"5","84","hm",70.14,134.9,2022-04-21,"11:03:21","9:12:33",126.2,82.82,233.8,132.02,347,262,365.5,336.333333333333,24338.58,34589.24,30270.71,674.888888888889,0.498353638459006,89198.53
"1330","hul5-1","7","ewa","2.5",30,"5","85","hm",95.94,138.3,2022-04-21,"11:08:13","9:23:47",41.8,30.24,209.1,131.25,343,277,504.75,400.222222222222,32907.42,36356.25,15263.64,675.555555555556,0.592434210526316,84527.31
"1331","hul5-2","7","ewa","2.5",30,"5","86","hm",72.16,122.8,2022-04-21,"11:12:57","9:28:29",59.2,59.86,89.5,58.22,355.666666666667,462.5,476.25,433,25664.9066666667,26926.75,28508.325,675.555555555556,0.640953947368421,81099.9816666667
"1332","hul5-3","7","ewa","2.5",30,"5","87","hm",99.22,141.3,2022-04-21,"11:17:30","9:33:01",79.3,63.14,158.7,106.6,336.333333333333,342,444.5,385.666666666667,33370.9933333333,36457.2,28065.73,675.555555555556,0.570888157894737,97893.9233333333
"1333","hul5-4","7","ewa","2.5",30,"5","88","hm",77.08,113.5,2022-04-21,"11:22:01","9:38:23",93.3,53.3,181.9,117.6,366.333333333333,309.5,415.5,375.555555555556,28236.9733333333,36397.2,22146.15,675.666666666667,0.555829633283999,86780.3233333333
"1334","hm6-1","7","ewa","2.5",30,"6","89","hm",118.12,209.8,2022-04-21,"11:27:03","9:43:47",99,54.12,162.6,103.32,270.666666666667,337,405,345.111111111111,31971.1466666667,34818.84,21918.6,675.666666666667,0.510771254727841,88708.5866666667
"1335","hm6-2","7","ewa","2.5",30,"6","90","hm",66.42,99.5,2022-04-21,"11:31:41","9:48:55",109.7,58.22,181.4,123.82,386.666666666667,310,385.5,369.111111111111,25682.4,38384.2,22443.81,675.666666666667,0.546291728334156,86510.41
"1336","hm6-3","7","ewa","2.5",30,"6","91","hm",74.62,106.6,2022-04-21,"11:36:25","9:54:01",131,77.9,224.3,145.14,373,266,364,345.222222222222,27833.26,38607.24,28355.6,675.777777777778,0.510851693521868,94796.1
"1337","hm6-4","7","ewa","2.5",30,"6","92","hm",109.88,176,2022-04-21,"11:41:18","9:58:54",99.5,46.17,144.3,91.02,296.666666666667,360.5,407.5,360.111111111111,32597.7333333333,32812.71,18814.275,675.777777777778,0.532883919763236,84224.7183333333
"1338","hul6-1","7","ewa","2.5",30,"6","93","hm",84.46,128.6,2022-04-21,"11:46:19","9:59:40",91,43.51,166.1,100.04,338,332.5,425.25,375.555555555556,28547.48,33263.3,18502.6275,675.333333333333,0.556103981572886,80313.4075
"1339","hul6-2","7","ewa","2.5",30,"6","94","hm",100.86,135.5,2022-04-21,"11:50:57","10:08:10",134.3,86.25,157.8,104.96,330.333333333333,344,363.25,348,33317.42,36106.24,31330.3125,675.777777777778,0.514962183492272,100753.9725
"1340","hul6-3","7","ewa","2.5",30,"6","95","hm",88.56,131.5,2022-04-21,"11:55:35","10:13:01",87.8,48.38,187.5,111.3,331.666666666667,298,435,370.111111111111,29372.4,33167.4,21045.3,675.666666666667,0.547771748067752,83585.1
"1341","hul6-4","7","ewa","2.5",30,"6","96","hm",87.74,124.3,2022-04-21,"12:03:14","10:18:01",90.4,83.64,128.9,92.66,338,382.5,430.75,389.111111111111,29656.12,35442.45,36027.93,675.444444444444,0.576081592367166,101126.5
"1438","hul1-1","9","diamond","0",20,"1","101","hm",35.26,49.2,2022-10-14,"8:21:39","9:14:09",48.8,50.02,NA,NA,533.333333333333,509.5,437.5,485.444444444444,18805.3333333333,NA,21883.75,642.555555555556,0.755490229984437,NA
"1439","hul1-2","9","diamond","0",20,"1","102","hm",42.64,46.7,2022-10-14,"8:26:04","9:18:43",45.6,35.26,NA,NA,538.333333333333,525,445,493.888888888889,22954.5333333333,NA,15690.7,642.555555555556,0.7686321978212,NA
"1440","hul1-3","9","diamond","0",20,"1","103","hm",75.44,60.8,2022-10-14,"8:31:14","9:23:08",66.3,56.58,NA,NA,494.333333333333,448,360.25,424.444444444444,37292.5066666667,NA,20382.945,642.444444444444,0.660671048080249,NA
"1441","hul1-4","9","diamond","0",20,"1","104","hm",29.64,45.5,2022-10-14,"8:38:59","9:27:43",88.5,68.06,NA,NA,538,530,262.25,413.666666666667,15946.32,NA,17848.735,642.111111111111,0.644229105381554,NA
"1442","hul2-1","9","diamond","0",20,"2","109","hm",34.44,53.6,2022-10-14,"8:43:26","9:32:14",61.1,53.76,NA,NA,513.333333333333,482.5,391.5,452.333333333333,17679.2,NA,21047.04,642.111111111111,0.704447136182731,NA
"1443","hul2-2","9","diamond","0",20,"2","110","hm",85.28,103,2022-10-14,"8:48:10","9:36:31",128.3,103.32,NA,NA,314.666666666667,321.5,98.5,220.111111111111,26834.7733333333,NA,10177.02,642.111111111111,0.342792870738882,NA
"1444","hul2-3","9","diamond","0",20,"2","111","hm",46.74,40.7,2022-10-14,"8:52:48","9:41:19",64,45.1,NA,NA,549,550.5,373.5,471.333333333333,25660.26,NA,16844.85,642.111111111111,0.734037030628136,NA
"1445","hul2-4","9","diamond","0",20,"2","112","hm",68.88,59.9,2022-10-14,"8:57:08","9:46:25",80.6,77.08,NA,NA,489.333333333333,451,296.75,395.222222222222,33705.28,NA,22873.49,642.222222222222,0.615397923875433,NA
"1446","hul3-1","9","diamond","0",27,"3","117","hm",36.08,47.5,2022-10-14,"9:01:34","9:52:19",56.2,54.94,NA,NA,523.666666666667,521.5,417,475.777777777778,18893.8933333333,NA,22909.98,642.444444444444,0.740574195780007,NA
"1447","hul3-2","9","diamond","0",27,"3","118","hm",49.2,55,2022-10-14,"9:07:33","9:56:45",76.8,52.08,NA,NA,501,475,318.5,414.111111111111,24649.2,NA,16587.48,642.222222222222,0.644809688581315,NA
"1448","hul3-3","9","diamond","0",27,"3","119","hm",36.08,55.8,2022-10-14,"9:12:16","9:59:52",51.8,40.18,NA,NA,497,470,439,465.222222222222,17931.76,NA,17639.02,642,0.724645205953617,NA
"1449","hul3-4","9","diamond","0",27,"3","120","hm",36.29,59.7,2022-10-14,"9:16:49","10:05:47",65.4,52.48,NA,NA,483,452,374.25,427.777777777778,17528.07,NA,19640.64,642.111111111111,0.666205225817616,NA
"1450","hul4-1","9","diamond","0",27,"4","125","hm",61.5,73.9,2022-10-14,"9:21:50","8:17:47",34.9,41.82,NA,NA,437.666666666667,408.5,455.25,439,26916.5,NA,19038.555,629.555555555556,0.697317331450759,NA
"1451","hul4-2","9","diamond","0",27,"4","126","hm",39.36,60,2022-10-14,"9:26:15","8:22:24",35.9,37.72,NA,NA,479.666666666667,451,454.5,462.111111111111,18879.68,NA,17143.74,629.666666666667,0.733898005999647,NA
"1452","hul4-3","9","diamond","0",27,"4","127","hm",88.56,75.6,2022-10-14,"9:30:41","8:27:20",34.1,53.3,NA,NA,428.333333333333,401,458.75,435.777777777778,37933.2,NA,24451.375,629.777777777778,0.691954834156669,NA
"1453","hul4-4","9","diamond","0",27,"4","128","hm",100.04,126.8,2022-10-14,"9:35:10","8:32:19",26.3,35.26,NA,NA,241.333333333333,255,477.75,349.444444444444,24142.9866666667,NA,16845.465,629.777777777778,0.554869442484121,NA
"1454","hul5-1","9","diamond","0",30,"5","133","hm",75.44,80.6,2022-10-14,"9:42:06","8:37:25",43.5,49.2,NA,NA,407,378.5,440.75,415.666666666667,30704.08,NA,21684.9,629.555555555556,0.66025414754677,NA
"1455","hul5-2","9","diamond","0",30,"5","134","hm",59.86,69.9,2022-10-14,"9:46:49","8:42:08",28,41,NA,NA,449.666666666667,421.5,476,455.111111111111,26917.0466666667,NA,19516,629.444444444444,0.723036187113857,NA
"1456","hul5-3","9","diamond","0",30,"5","135","hm",32.8,49.3,2022-10-14,"9:51:09","8:46:42",23.2,35.26,NA,NA,503.333333333333,509,490.25,498.777777777778,16509.3333333333,NA,17286.215,629.555555555556,0.79226967878574,NA
"1457","hul5-4","9","diamond","0",30,"5","136","hm",50.02,63.9,2022-10-14,"9:55:41","8:51:37",33.2,25.42,NA,NA,462.666666666667,435.5,466.75,458.444444444444,23142.5866666667,NA,11864.785,629.666666666667,0.728074819128287,NA
"1458","hul6-1","9","diamond","0",30,"6","141","hm",51.66,71.8,2022-10-14,"9:59:35","8:56:14",49.4,50.02,NA,NA,438.666666666667,416,432,430.666666666667,22661.52,NA,21608.64,629.666666666667,0.683959767072525,NA
"1459","hul6-2","9","diamond","0",30,"6","142","hm",51.66,88.2,2022-10-14,"10:07:29","9:00:45",52.9,52.48,NA,NA,364,355.5,420.25,387.111111111111,18804.24,NA,22054.72,629.333333333333,0.615112994350282,NA
"1460","hul6-3","9","diamond","0",30,"6","143","hm",77.08,103.5,2022-10-14,"10:11:57","9:05:10",59.3,49.56,NA,NA,305.333333333333,319.5,393.25,347.555555555556,23535.0933333333,NA,19489.47,629.222222222222,0.552357407734416,NA
"1461","hul6-4","9","diamond","0",30,"6","144","hm",39.42,63.3,2022-10-14,"10:16:41","9:09:41",37.1,33.62,NA,NA,457.333333333333,439,464,456.222222222222,18028.08,NA,15599.68,629.333333333333,0.724929378531073,NA
"1486","hm1-1","8","diamond","0",20,"1","97","hm",40.18,58.7,2022-10-04,"8:07:33","9:28:12",174,152.52,NA,NA,469.666666666667,501,171.25,344,18871.2066666667,NA,26119.05,635.111111111111,0.541637508747376,NA
"1487","hm1-2","8","diamond","0",20,"1","98","hm",33.75,47.1,2022-10-04,"8:12:25","9:33:37",126.8,84,NA,NA,490.666666666667,555,268.75,406.333333333333,16560,NA,22575,635.666666666667,0.639223911903513,NA
"1488","hm1-3","8","diamond","0",20,"1","99","hm",41,54.2,2022-10-04,"8:16:54","9:38:15",116.8,77.08,NA,NA,478.666666666667,528,290,405.777777777778,19625.3333333333,NA,22353.2,636.222222222222,0.637792525323088,NA
"1489","hm1-4","8","diamond","0",20,"1","100","hm",49.2,66.1,2022-10-04,"8:21:42","9:42:40",106.3,67.62,NA,NA,458,467,309,393.777777777778,22533.6,NA,20894.58,636.666666666667,0.618499127399651,NA
"1490","hm2-1","8","diamond","0",20,"2","105","hm",44.28,59.3,2022-10-04,"8:26:06","9:47:42",110.3,73.8,NA,NA,469.333333333333,497.5,305,402.555555555556,20782.08,NA,22509,637.333333333333,0.631624825662482,NA
"1491","hm2-2","8","diamond","0",20,"2","106","hm",63.14,70.5,2022-10-04,"8:30:32","9:52:06",111.1,71.25,NA,NA,449,453,305.5,386.111111111111,28349.86,NA,21766.875,637.777777777778,0.605400696864111,NA
"1492","hm2-3","8","diamond","0",20,"2","107","hm",52.48,53.4,2022-10-04,"8:35:23","9:56:41",108.6,66.12,NA,NA,480.333333333333,530,309,415.222222222222,25207.8933333333,NA,20431.08,638.222222222222,0.650591922005571,NA
"1493","hm2-4","8","diamond","0",20,"2","108","hm",56.58,67.5,2022-10-04,"8:39:58","9:59:49",97.4,82,NA,NA,456.333333333333,461.5,327.25,400.111111111111,25819.34,NA,26834.5,638.666666666667,0.626478775226166,NA
"1494","hm3-1","8","diamond","0",27,"3","113","hm",44.1,68.9,2022-10-04,"8:44:46","10:05:55",85.7,53.3,NA,NA,453.666666666667,457.5,358.75,412.333333333333,20006.7,NA,19121.375,639.333333333333,0.644942648592284,NA
"1495","hm3-2","8","diamond","0",27,"3","114","hm",60.68,69.4,2022-10-04,"8:49:15","10:10:45",80.8,49.21,NA,NA,452.666666666667,455.5,374.25,418.444444444444,27467.8133333333,NA,18416.8425,639.888888888889,0.653932974474735,NA
"1496","hm3-3","8","diamond","0",27,"3","115","hm",63.96,72.8,2022-10-04,"8:54:05","10:15:59",69.1,45.88,NA,NA,444.666666666667,444,394,422,28440.88,NA,18076.72,640.444444444444,0.658917418459403,NA
"1497","hm3-4","8","diamond","0",27,"3","116","hm",47.56,64.2,2022-10-04,"8:58:47","10:20:26",82.8,57.4,NA,NA,461,474.5,371.5,424.222222222222,21925.16,NA,21324.1,640.888888888889,0.661927877947295,NA
"1498","hm4-1","8","diamond","0",27,"4","121","hm",50.84,77.9,2022-10-04,"9:03:23","8:33:04",93.5,60.68,NA,NA,434.333333333333,428.5,312,378.666666666667,22081.5066666667,NA,18932.16,629,0.602013778484367,NA
"1499","hm4-2","8","diamond","0",27,"4","122","hm",58.22,77.4,2022-10-04,"9:08:23","8:37:43",62.4,45.1,NA,NA,435.333333333333,429.5,385.75,412,25345.1066666667,NA,17397.325,629.555555555556,0.654429932933286,NA
"1500","hm4-3","8","diamond","0",27,"4","123","hm",78.72,103.7,2022-10-04,"9:12:45","8:42:55",76.1,46.74,NA,NA,358.333333333333,381.5,361.25,364.777777777778,28208,NA,16884.825,630.111111111111,0.578910245106683,NA
"1501","hm4-4","8","diamond","0",27,"4","124","hm",78.72,102.3,2022-10-04,"9:17:06","8:47:49",47.6,35.7,NA,NA,360.333333333333,385,435.75,399.333333333333,28365.44,NA,15556.275,630.666666666667,0.633192389006342,NA
"1502","hm5-1","8","diamond","0",30,"5","129","hm",59.86,92.5,2022-10-04,"9:21:33","8:52:17",59.2,38.19,NA,NA,379.666666666667,404,400.75,394.444444444444,22726.8466666667,NA,15304.6425,631.111111111111,0.625,NA
"1503","hm5-2","8","diamond","0",30,"5","130","hm",54.12,84.3,2022-10-04,"9:25:56","8:57:08",52.4,33.6,NA,NA,407.666666666667,416.5,424.25,417,22062.92,NA,14254.8,631.666666666667,0.660158311345647,NA
"1504","hm5-3","8","diamond","0",30,"5","131","hm",32.8,61.7,2022-10-04,"9:31:10","9:01:28",69.7,53.3,NA,NA,465,488,373.75,429.555555555556,15252,NA,19920.875,632.111111111111,0.679557039901564,NA
"1505","hm5-4","8","diamond","0",30,"5","132","hm",67.24,95.8,2022-10-04,"9:36:00","9:05:48",65.4,40.47,NA,NA,373.666666666667,397.5,384,383.555555555556,25125.3466666667,NA,15540.48,632.666666666667,0.606252195293291,NA
"1506","hm6-1","8","diamond","0",30,"6","137","hm",55.76,49.4,2022-10-04,"9:40:36","9:10:15",64.5,57.4,NA,NA,487.666666666667,545.5,388.75,456.555555555556,27192.2933333333,NA,22314.25,633.111111111111,0.721130221130221,NA
"1507","hm6-2","8","diamond","0",30,"6","138","hm",45.92,68.9,2022-10-04,"9:45:23","9:14:56",65.7,37.38,NA,NA,453.666666666667,457.5,385.25,424.111111111111,20832.3733333333,NA,14400.645,633.666666666667,0.66929686130107,NA
"1508","hm6-3","8","diamond","0",30,"6","139","hm",46.74,60.1,2022-10-04,"9:50:46","9:19:14",62.1,42.64,NA,NA,467.666666666667,493,396.25,441.555555555556,21858.74,NA,16896.1,634.111111111111,0.696337830734186,NA
"1509","hm6-4","8","diamond","0",30,"6","140","hm",49.02,74.2,2022-10-04,"9:55:18","9:23:50",72.1,47.56,NA,NA,442.333333333333,439,377,412.555555555556,21683.18,NA,17930.12,634.666666666667,0.650035014005602,NA
"1582","ul1-1","9","ewa","2.5",20,"1","97","ul",76.02,89.6,2022-10-13,"8:24:00","10:11:44",109.3,81.48,NA,NA,375,346,230,304.111111111111,28507.5,NA,18740.4,653.888888888889,0.465080713678844,NA
"1583","ul1-2","9","ewa","2.5",20,"1","98","ul",57.86,70.3,2022-10-13,"8:30:02","10:17:19",91.6,79.54,NA,NA,462.666666666667,426,291.75,378.555555555556,26769.8933333333,NA,23205.795,653.888888888889,0.57892948173322,NA
"1584","ul1-3","9","ewa","2.5",20,"1","99","ul",100.38,120.8,2022-10-13,"8:35:40","10:21:50",111.7,95.94,NA,NA,285.333333333333,247.5,223.75,249.555555555556,28641.76,NA,21466.575,653.777777777778,0.381713120326309,NA
"1585","ul1-4","9","ewa","2.5",20,"1","100","ul",47.12,61.9,2022-10-13,"8:40:14","10:26:28",72.3,66.36,NA,NA,480.666666666667,460,361.25,423,22649.0133333333,NA,23972.55,653.777777777778,0.647008837525493,NA
"1586","hul1-1","9","ewa","2.5",20,"1","101","ul",66.78,81.2,2022-10-13,"8:44:35","10:30:57",97.1,82.74,NA,NA,412,380.5,277.5,345.222222222222,27513.36,NA,22960.35,653.777777777778,0.528042148198504,NA
"1587","hul1-2","9","ewa","2.5",20,"1","102","ul",65.55,78.2,2022-10-13,"8:49:09","10:35:41",81,73.5,NA,NA,422.333333333333,392.5,325,372.444444444444,27683.95,NA,23887.5,653.777777777778,0.56968048946295,NA
"1588","hul1-3","9","ewa","2.5",20,"1","103","ul",92.4,115.6,2022-10-13,"8:53:38","10:40:12",91.7,78.54,NA,NA,293.666666666667,266.5,297,289.111111111111,27134.8,NA,23326.38,653.777777777778,0.442216179469748,NA
"1589","hul1-4","9","ewa","2.5",20,"1","104","ul",79.38,91.8,2022-10-13,"8:58:03","10:44:49",93.7,86.1,NA,NA,364.333333333333,339,290.75,326,28920.78,NA,25033.575,653.777777777778,0.498640380693406,NA
"1590","ul2-1","9","ewa","2.5",20,"2","105","ul",64.7,76.5,2022-10-13,"9:02:33","10:49:07",95.4,78.96,NA,NA,424.666666666667,401.5,285,357.444444444444,27475.9333333333,NA,22503.6,653.777777777778,0.546736913664174,NA
"1591","ul2-2","9","ewa","2.5",20,"2","106","ul",72.11,89.4,2022-10-13,"9:07:26","10:53:37",101.9,87.36,NA,NA,369,346,261.75,316.222222222222,26608.59,NA,22866.48,653.777777777778,0.48368456832087,NA
"1592","ul2-3","9","ewa","2.5",20,"2","107","ul",96.76,102.7,2022-10-13,"9:12:06","10:58:09",92.1,76.86,NA,NA,323.666666666667,312,300.25,310.666666666667,31317.9866666667,NA,23077.215,653.666666666667,0.475267720550739,NA
"1593","ul2-4","9","ewa","2.5",20,"2","108","ul",95.34,114.8,2022-10-13,"9:17:11","11:02:50",97.9,77.28,NA,NA,292.666666666667,269.5,278.75,281.333333333333,27902.84,NA,21541.8,653.666666666667,0.430392656807751,NA
"1594","hul2-1","9","ewa","2.5",20,"2","109","ul",73.81,90.5,2022-10-13,"9:21:50","11:07:18",71.6,67.62,NA,NA,361.333333333333,343.5,374.25,363.111111111111,26670.0133333333,NA,25306.785,653.666666666667,0.555498895121537,NA
"1595","hul2-2","9","ewa","2.5",20,"2","110","ul",55.86,68,2022-10-13,"9:26:19","11:12:18",90.2,82.74,NA,NA,451.666666666667,435,307.75,384,25230.1,NA,25463.235,653.777777777778,0.587355540448674,NA
"1596","hul2-3","9","ewa","2.5",20,"2","111","ul",86.52,106.6,2022-10-13,"9:30:43","11:16:51",97.3,81.06,NA,NA,305.333333333333,297,284,294,26417.44,NA,23021.04,653.777777777778,0.449694085656016,NA
"1597","hul2-4","9","ewa","2.5",20,"2","112","ul",89.88,107.8,2022-10-13,"9:35:29","11:22:14",79.4,65.94,NA,NA,300,293,343.75,317.888888888889,26964,NA,22666.875,653.888888888889,0.486151231945624,NA
"1598","ul3-1","9","ewa","2.5",27,"3","113","ul",84.84,102.4,2022-10-13,"9:39:53","11:27:04",110.8,94.3,NA,NA,315.333333333333,313.5,234.5,279,26752.88,NA,22113.35,653.777777777778,0.42675050985724,NA
"1599","ul3-2","9","ewa","2.5",27,"3","114","ul",95.76,116.2,2022-10-13,"9:44:13","11:32:05",90,78.12,NA,NA,280,264,312.5,290.888888888889,26812.8,NA,24412.5,653.888888888889,0.444859813084112,NA
"1600","ul3-3","9","ewa","2.5",27,"3","115","ul",82.32,98.7,2022-10-13,"9:48:49","11:36:44",112.4,100.04,NA,NA,322.666666666667,323,230.5,281.777777777778,26561.92,NA,23059.22,653.888888888889,0.430926083262532,NA
"1601","ul3-4","9","ewa","2.5",27,"3","116","ul",79.23,99.3,2022-10-13,"9:53:35","11:41:25",69.9,62.58,NA,NA,320.333333333333,321,391.25,352,25380.01,NA,24484.425,654,0.53822629969419,NA
"1602","hul3-1","9","ewa","2.5",27,"3","117","ul",99.12,118.1,2022-10-13,"9:59:22","11:45:57",85.8,77.9,NA,NA,273,257.5,327,293.555555555556,27059.76,NA,25473.3,653.777777777778,0.449014276002719,NA
"1603","hul3-2","9","ewa","2.5",27,"3","118","ul",73.81,87.3,2022-10-13,"9:59:59","11:50:44",82.3,68.88,NA,NA,360.333333333333,354,336.75,348.444444444444,26596.2033333333,NA,23195.34,654.222222222222,0.532608695652174,NA
"1604","hul3-3","9","ewa","2.5",27,"3","119","ul",76.44,90.8,2022-10-13,"10:08:40","11:55:15",97.6,86.92,NA,NA,345,343.5,291.25,320.777777777778,26371.8,NA,25315.45,653.888888888889,0.490569243840272,NA
"1605","hul3-4","9","ewa","2.5",27,"3","120","ul",98.7,116.5,2022-10-13,"10:13:41","11:59:41",90.1,67.55,NA,NA,270,263,318.5,290,26649,NA,21514.675,653.777777777778,0.443575798776343,NA
"1606","ul4-1","9","ewa","2.5",27,"4","121","ul",86.1,104.1,2022-10-13,"10:18:23","8:12:35",93.8,79.8,NA,NA,296.666666666667,307.5,260.75,283.111111111111,25543,NA,20807.85,628,0.450813871196037,NA
"1607","ul4-2","9","ewa","2.5",27,"4","122","ul",91.14,112.1,2022-10-13,"10:22:45","8:17:27",71,68.88,NA,NA,274.666666666667,277.5,335.5,302.333333333333,25033.12,NA,23109.24,628,0.481422505307856,NA
"1608","ul4-3","9","ewa","2.5",27,"4","123","ul",76.44,88.6,2022-10-13,"10:27:37","8:23:08",85.7,78.72,NA,NA,345.666666666667,348.5,278.75,316.555555555556,26422.76,NA,21943.2,628.111111111111,0.503980187511056,NA
"1609","ul4-4","9","ewa","2.5",27,"4","124","ul",66.69,80.1,2022-10-13,"10:32:00","8:27:40",98.2,87.78,NA,NA,380.333333333333,383.5,249.75,323,25364.43,NA,21923.055,628.111111111111,0.514240226428445,NA
"1610","hul4-1","9","ewa","2.5",27,"4","125","ul",56.43,77,2022-10-13,"10:36:53","8:32:59",52.4,48.3,NA,NA,391.666666666667,397.5,403,398,22101.75,NA,19464.9,628.111111111111,0.633645851760127,NA
"1611","hul4-2","9","ewa","2.5",27,"4","126","ul",73.25,86.8,2022-10-13,"10:41:30","8:38:04",70.2,61.56,NA,NA,348,355.5,344.25,348,25491,NA,21192.03,628.222222222222,0.553944110364344,NA
"1612","hul4-3","9","ewa","2.5",27,"4","127","ul",97.86,118.6,2022-10-13,"10:46:00","8:43:29",84.9,74.76,NA,NA,256.333333333333,256.5,286,269.555555555556,25084.78,NA,21381.36,628.333333333333,0.429000884173298,NA
"1613","hul4-4","9","ewa","2.5",27,"4","128","ul",85.26,102.2,2022-10-13,"10:50:34","8:49:11",70.1,58.99,NA,NA,293,314,347.5,321.888888888889,24981.18,NA,20499.025,628.444444444444,0.512199434229137,NA
"1614","ul5-1","9","ewa","2.5",30,"5","129","ul",74.76,92.7,2022-10-13,"10:55:13","8:54:39",108.8,92.4,NA,NA,323.333333333333,337.5,218,279.666666666667,24172.4,NA,20143.2,628.555555555556,0.444935478168641,NA
"1615","ul5-2","9","ewa","2.5",30,"5","130","ul",74.1,92.2,2022-10-13,"10:59:44","8:59:02",77.5,64.98,NA,NA,323.666666666667,338,315.5,323.222222222222,23983.7,NA,20501.19,628.444444444444,0.514321074964639,NA
"1616","ul5-3","9","ewa","2.5",30,"5","131","ul",89.88,106.5,2022-10-13,"11:06:32","9:04:21",89.9,78.96,NA,NA,274,298,277.75,281,24627.12,NA,21931.14,628.444444444444,0.447135785007072,NA
"1617","ul5-4","9","ewa","2.5",30,"5","132","ul",87.78,106.5,2022-10-13,"11:11:42","9:08:43",95.8,83.58,NA,NA,272.333333333333,298,262.75,273.777777777778,23905.42,NA,21960.645,628.333333333333,0.435720601237843,NA
"1618","hul5-1","9","ewa","2.5",30,"5","133","ul",89.88,109.9,2022-10-13,"11:16:12","9:13:19",92.4,80.22,NA,NA,262,286,274.5,272.888888888889,23548.56,NA,22020.39,628.333333333333,0.434305923961096,NA
"1619","hul5-2","9","ewa","2.5",30,"5","134","ul",91.14,110.8,2022-10-13,"11:21:00","9:18:23",87.6,76.86,NA,NA,258.333333333333,281.5,287,276.222222222222,23544.5,NA,22058.82,628.333333333333,0.439610963748895,NA
"1620","hul5-3","9","ewa","2.5",30,"5","135","ul",91.14,109.3,2022-10-13,"11:25:23","9:23:08",85.4,79.38,NA,NA,260.666666666667,288.5,293.5,281.444444444444,23757.16,NA,23298.03,628.333333333333,0.447922192749779,NA
"1621","hul5-4","9","ewa","2.5",30,"5","136","ul",63.27,77.5,2022-10-13,"11:29:44","9:27:40",76.2,68.46,NA,NA,372.333333333333,394,330,358.333333333333,23557.53,NA,22591.8,628.333333333333,0.570291777188329,NA
